20081025	3198	1871	1.70915504249
20090607	10	5	1.96078431373
20090608	28	11	2.52252252252
20090611	88247	47479	1.85864938468
20090612	380662	197687	1.92557835084
20090613	314039	167337	1.87668484753
20090614	303821	163741	1.85549626819
20090615	347616	185222	1.8767522882
20090616	311363	169834	1.83333617925
20090617	291622	155473	1.87570711589
20090618	266770	141977	1.87896498802
20090619	264118	137911	1.91513228449
20090620	279087	152615	1.82869847086
20090621	341984	171137	1.99830428352
20090622	292622	159088	1.83937076375
20090623	303734	168831	1.79904057961
20090624	208747	114304	1.82624245325
20090625	381519	217131	1.75709053194
20090626	372630	216287	1.72284893551
20090627	364483	192658	1.89186439605
20090628	245916	131950	1.86370453679
20090629	354273	198290	1.78663987763
20090630	369544	199342	1.85381813475
20090701	411269	218795	1.87969931685
20090702	252366	131556	1.91831469616
20090703	101234	47673	2.12350361105
20090704	83809	39985	2.09600576215
20090705	77256	38154	2.02484136698
20090706	178819	95322	1.87594482287
20090707	339486	185643	1.82870249419
20090708	177690	95253	1.86545109818
20090709	99328	51483	1.92933214977
20090710	229207	122762	1.867082756
20090711	373212	203322	1.83557026019
20090712	246328	133725	1.84204760363
20090713	132740	74993	1.77002950938
20090714	334375	175930	1.9006128002
20090715	21	16	1.30434782609
20090716	163899	84993	1.9283800685
20090717	193705	102294	1.8936087223
20090718	379478	202355	1.87530731867
20090719	367209	194530	1.88767188214
20090720	305220	164200	1.85882956222
20090721	394734	219357	1.79950409629
20090722	364532	205662	1.77248019932
20090723	438662	241493	1.81645769589
20090724	355109	194930	1.82172481315
20090725	486537	260064	1.87083492108
20090726	448633	239882	1.87022291367
20090727	493793	265837	1.85750220718
20090728	768630	418918	1.83479778028
20090729	2667786	1478861	1.80394629354
20090730	2967462	1643094	1.80602072638
20090731	2844196	1527212	1.86234511893
20090801	2927228	1624200	1.80225823161
20090802	2967272	1616575	1.83552994228
20090803	3055079	1686651	1.81132837728
20090804	3095630	1709397	1.81094843322
20090805	2973156	1629986	1.82403764057
20090806	2004197	1119247	1.79066534995
20090807	2310624	1226488	1.88393511523
20090808	2930276	1587660	1.84565701437
20090809	3254764	1791867	1.81640926383
20090810	2693968	1485387	1.81364709576
20090811	2825147	1555884	1.81578242235
20090812	2656697	1466158	1.81201263356
20090813	2602111	1421264	1.83084269841
20090814	2682825	1438616	1.86486512976
20090815	2561284	1357311	1.88702796286
20090816	2525200	1367842	1.8461195192
20090817	2808401	1515786	1.85276867231
20090818	2839900	1569290	1.80967177452
20090819	2950322	1627869	1.81238282611
20090820	2909883	1591215	1.82871756307
20090821	2665495	1444787	1.84490503826
20090822	2538263	1378991	1.84066670191
20090823	2509026	1358880	1.84639248157
20090824	2212644	1237504	1.78798922767
20090825	1893322	1055589	1.79361647444
20090826	2298029	1273426	1.80460334526
