20081025	1907	698	2.73170032947
20090607	5	1	4.54545454545
20090608	17	6	2.7868852459
20090611	58181	19328	3.01017689271
20090612	246649	78774	3.13109257992
20090613	203056	68280	2.97386793517
20090614	194706	66596	2.92368472028
20090615	219651	73495	2.98864822281
20090616	198294	68383	2.8997515468
20090617	187334	62551	2.99489537354
20090618	171157	56891	3.00850220861
20090619	170211	54980	3.09586559501
20090620	179385	62076	2.88975950487
20090621	214982	67557	3.18222659054
20090622	186466	63352	2.94332784549
20090623	193330	67284	2.87333857479
20090624	133384	46005	2.89933072638
20090625	245893	89286	2.75398970276
20090626	233617	85738	2.72477463345
20090627	233364	77450	3.01308842726
20090628	155153	52363	2.96302166984
20090629	226294	79007	2.86422359509
20090630	237172	80419	2.94919987913
20090701	265456	88252	3.00792842323
20090702	160011	52092	3.07169417244
20090703	59775	17174	3.48053173092
20090704	46302	14266	3.24559620359
20090705	44155	13291	3.32214790348
20090706	111402	37158	2.99805426004
20090707	221203	76182	2.90360859047
20090708	111831	37480	2.98374337315
20090709	58663	18701	3.13687430151
20090710	146526	49382	2.96718851568
20090711	241299	83115	2.90319087627
20090712	155843	53286	2.92464638996
20090713	80326	27738	2.89587246423
20090714	213606	70389	3.03464598922
20090715	13	4	3.17073170732
20090716	100035	32364	3.09092482102
20090717	121315	40555	2.99136236873
20090718	245169	82121	2.98545684361
20090719	235573	78429	3.00364278055
20090720	192190	64492	2.98005492146
20090721	254696	88303	2.88433814894
20090722	237898	85013	2.798368722
20090723	285102	98604	2.89138078437
20090724	231755	80397	2.88262885104
20090725	306910	103365	2.96918398957
20090726	281142	94986	2.95982254246
20090727	308629	106000	2.91159159284
20090728	474838	160257	2.96297636735
20090729	1585774	536514	2.95569864799
20090730	1780397	602684	2.95411310834
20090731	1704467	556604	3.06226094993
20090801	1763170	596679	2.95497194388
20090802	1776717	596748	2.97733164127
20090803	1824841	615946	2.96266345383
20090804	1853125	626301	2.9588404044
20090805	1770952	592459	2.98915486318
20090806	1206134	412603	2.92323058164
20090807	1377715	441259	3.1222358927
20090808	1760075	581118	3.02877332508
20090809	1963262	663635	2.95834563301
20090810	1591124	532871	2.98594538154
20090811	1685484	568684	2.9638317653
20090812	1566752	525487	2.98152323815
20090813	1532975	508988	3.01180911695
20090814	1587595	517800	3.06603841907
20090815	1522276	494340	3.07941030881
20090816	1497295	495660	3.02081002687
20090817	1655699	542145	3.05397761596
20090818	1677959	563839	2.97595360095
20090819	1740534	584542	2.97760246867
20090820	1722974	575042	2.99625714361
20090821	1587378	527835	3.0073369505
20090822	1518570	503670	3.01500922926
20090823	1490609	494196	3.01622979218
