20081025	1516	609	480	2.48891807585
20090607	5	1	0	4.54545454545
20090608	15	6	2	2.45901639344
20090611	46114	17290	14105	2.6670753784
20090612	198080	71077	56266	2.78683288992
20090613	163230	61863	46243	2.638568064
20090614	156754	60383	44165	2.59599126246
20090615	177535	66425	49186	2.6727095631
20090616	159757	62064	44856	2.57406455584
20090617	150012	56499	43374	2.65512194
20090618	137070	51406	39572	2.66641507525
20090619	136574	49695	38922	2.74823875996
20090620	144860	56509	40092	2.56348092608
20090621	177393	61818	43328	2.86959644505
20090622	149988	57469	42361	2.60988948844
20090623	154983	60651	44980	2.55532051356
20090624	106943	41591	30855	2.57129530116
20090625	196497	80890	57792	2.42918478281
20090626	188279	77300	53776	2.43568895771
20090627	187915	70050	52849	2.68258003914
20090628	125215	47561	34740	2.63271875545
20090629	181752	71498	52051	2.54205356506
20090630	189346	72092	56153	2.62644589352
20090701	212366	79435	61907	2.67345291943
20090702	128261	47016	36826	2.72802295384
20090703	49952	15629	11368	3.19608934616
20090704	39325	13022	8221	3.01986622741
20090705	37383	12166	7897	3.07271845538
20090706	90097	33504	24959	2.68913356873
20090707	176060	68695	52630	2.56291933486
20090708	90432	34151	24728	2.64799669703
20090709	48449	16902	12013	2.86644854781
20090710	117675	44655	33578	2.63519732349
20090711	193863	75327	55224	2.57361560448
20090712	125543	48405	35181	2.59359034482
20090713	65691	25420	16953	2.5842148536
20090714	171229	63573	49193	2.6934190719
20090715	10	4	3	2.43902439024
20090716	81530	29239	21630	2.78838951951
20090717	98560	36821	26489	2.67672611628
20090718	196822	74503	55965	2.64179611318
20090719	189084	70877	54041	2.66777280673
20090720	155038	58129	43515	2.6671322969
20090721	203143	79820	60036	2.54501059257
20090722	188357	76786	57768	2.45300907326
20090723	227004	89115	67587	2.54731240833
20090724	184853	72692	54607	2.54295858835
20090725	248558	93899	67818	2.64707542458
20090726	227134	86118	62876	2.63747110073
20090727	248028	96250	70351	2.5769116084
20090728	380875	143344	110876	2.65706785281
20090729	1262502	472153	387633	2.67392504677
20090730	1415211	531232	436638	2.66401634992
20090731	1361872	490812	408387	2.77473191879
20090801	1413501	528615	417733	2.67397015333
20090802	1421774	527608	424083	2.69475392815
20090803	1453011	543532	444244	2.67327541464
20090804	1476220	551990	451216	2.67435955826
20090805	1409951	521895	431565	2.70159846299
20090806	957711	363469	297557	2.63491724606
20090807	1095908	386040	337026	2.83884498009
20090808	1404513	511242	425438	2.74725614342
20090809	1572010	586242	468645	2.6815030855
20090810	1269231	467552	387212	2.71463009149
20090811	1341411	501174	411583	2.67653695592
20090812	1250051	461173	381015	2.71058958122
20090813	1220621	446407	374935	2.73432254998
20090814	1267679	453760	383956	2.79372073481
20090815	1217019	435092	364505	2.79715260286
20090816	1194867	435350	362738	2.74461175041
20090817	1319820	475778	402246	2.77402427728
20090818	1332050	493561	416187	2.69885531903
20090819	1384159	512863	428054	2.69888592102
20090820	1369911	504528	423577	2.71523231313
20090821	1266445	464825	383943	2.72456242144
20090822	1212234	444063	365943	2.72986879567
20090823	1191637	435247	357921	2.7378401832
20090824	1044560	396094	321133	2.63715112141
20090825	889992	335729	274735	2.65092302097
20090826	1082599	405446	331653	2.67014283773
20090827	1159028	429004	355768	2.70167114953
20090828	993958	364586	301000	2.72626411155
20090829	1394007	515774	411872	2.70274719107
20090830	1303722	490314	394455	2.65895269991
20090831	1010406	377468	307445	2.67679838376
20090901	1082636	410147	331339	2.63962856253
20090902	917259	349006	283364	2.62820334659
20090903	967241	363142	296900	2.66353309077
20090904	1334403	497669	405662	2.68130571096
20090905	1342586	498609	402914	2.6926624484
20090906	959325	364043	291317	2.63519621715
20090907	1214513	450084	365556	2.69841347428
20090908	1047633	409729	326484	2.55689185855
20090909	670411	246645	203549	2.71812008428
20090910	689137	265811	206109	2.59258172439
20090911	629213	237541	186955	2.64885950263
20090912	677479	257413	200344	2.63187460156
20090913	711621	273854	211962	2.59854060976
20090914	715681	284395	211329	2.51650256984
20090915	888373	349988	272384	2.53829487345
20090916	919277	347282	276691	2.64706127958
20090917	944176	356463	285402	2.64873418876
20090918	719571	265536	215070	2.70988012553
20090919	768119	292207	226566	2.62868013816
20090920	764803	302390	230065	2.5291932507
20090921	756863	294620	231648	2.56894556753
20090922	884029	343844	272026	2.57101692308
20090923	959121	378174	296374	2.53618901982
20090924	948786	360228	287821	2.63384783142
20090925	853901	319403	257452	2.67342740255
20090926	762412	293311	227075	2.59932883549
20090927	786057	313335	237165	2.50867840852
20090928	884698	346126	275351	2.55599909975
20090929	711926	281890	218895	2.52554452959
20090930	610415	239225	190486	2.55163442298
20091001	633062	241590	191099	2.62039711064
20091002	581754	215850	174108	2.69517595776
20091003	797012	302706	234475	2.63295652119
20091004	859374	335586	257632	2.56081524235
20091005	682314	267121	209872	2.55432461157
20091006	679609	265656	208332	2.55822847659
20091007	792859	309892	243261	2.55850020055
20091008	609886	233660	185153	2.61014182567
20091009	464363	171764	133782	2.70349275547
20091010	675081	252787	198232	2.67055162229
20091011	814442	317580	244201	2.56452466638
20091012	602767	233374	183011	2.58283588453
20091013	684611	270769	211432	2.52839411883
20091014	798196	310090	242631	2.57407766323
20091015	731667	285271	227619	2.56481290954
20091016	712344	275835	215962	2.5824994716
20091017	804822	307289	232402	2.61910363889
20091018	800725	320186	242511	2.50081124696
20091019	786179	313733	242718	2.50588477913
20091020	740643	293129	229230	2.5266785181
20091021	802752	314141	244507	2.55538673545
20091022	875180	334506	266584	2.61633494875
20091023	581141	216509	174443	2.68414122085
20091024	799454	301948	233158	2.64765368618
20091025	653461	257002	196268	2.5426290291
20091026	765634	294684	236616	2.59815171568
20091027	444467	175147	138103	2.53767832867
20091028	595836	230873	181707	2.58079438445
20091029	463862	177462	140310	2.61386515769
20091030	590227	219341	174315	2.69090927327
20091031	664790	254449	181501	2.61266398663
20091101	532131	214112	154055	2.48529158324
20091102	505608	197117	159603	2.56501338544
20091103	489072	187580	146940	2.60727017418
20091104	590146	227144	179370	2.59811282794
20091105	597530	228516	180008	2.61482670149
20091106	592627	217593	174416	2.72355603188
20091107	532315	202124	156342	2.63360480022
20091108	557910	209417	161464	2.66410909138
20091109	484693	186796	147370	2.59477044756
20091110	608601	232117	186724	2.62195676234
20091111	653653	236216	190914	2.76718225388
20091112	579130	216137	172700	2.6794566967
20091113	527898	195545	155122	2.69962274688
20091114	646898	242256	190706	2.6703063411
20091115	654655	250444	195259	2.61397653209
20091116	468690	181582	143307	2.58114648966
20091117	589503	224887	178632	2.6213286578
20091118	594828	225837	180666	2.63388079284
20091119	531550	206456	161707	2.57463935432
20091120	681645	260354	200104	2.61814582524
20091121	718410	277752	211665	2.58651509746
20091122	656346	253810	195244	2.58597274104
20091123	547481	212547	167098	2.5758102557
20091124	609655	230519	184450	2.64470492901
20091125	672132	243546	197377	2.75977320105
20091126	739667	223103	179928	3.31535958039
20091127	709027	264639	205361	2.67922238248
20091128	731454	279665	216875	2.61546399604
20091129	659666	249876	196157	2.63997237031
20091130	594540	227401	183627	2.61449922626
20091201	459608	171760	139761	2.67587175368
20091202	598931	228816	182295	2.61752123212
20091203	417859	160685	127777	2.60048380341
20091204	490878	179576	143330	2.73353748077
20091205	634082	237203	185611	2.6731606796
20091206	546842	208845	162093	2.61840952936
20091207	534174	206206	165458	2.59048592646
20091208	600195	228241	182293	2.62965346732
20091209	599138	229616	180089	2.60930309329
20091210	540497	203448	161563	2.65668246595
20091211	666886	251679	199865	2.64974723765
20091212	530502	201922	159143	2.62726071094
20091213	425675	165981	127636	2.56459922244
20091214	438877	171727	138831	2.55566535509
20091215	567395	219678	174216	2.58284735711
20091216	466535	182665	142540	2.55404562776
20091217	512179	196203	153410	2.61045314778
20091218	506722	185661	148600	2.72928470207
20091219	460177	178292	136630	2.5810285481
20091220	548771	218656	164315	2.50974475443
20091221	465337	177918	140894	2.61545621272
20091222	556930	209078	164347	2.66374144399
20091223	462029	174760	136761	2.64378997265
20091224	624173	197667	154104	3.15769796795
20091225	714358	186803	149986	3.82412283308
20091226	585015	208896	164341	2.80050704633
20091227	524893	205262	158034	2.55718420498
20091228	401754	155866	123760	2.57755855828
20091229	442179	171464	134347	2.57884303478
20091230	520467	198971	157371	2.61579194164
20091231	580890	191470	153027	3.03384183745
